Start date;End date;Total (grid load) [MWh] Original resolutions;Residual load [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions
Jan 3, 2023 9:00 PM;Jan 3, 2023 9:15 PM;13,636.00;6,967.50;111.50
Jan 3, 2023 9:15 PM;Jan 3, 2023 9:30 PM;13,466.50;6,682.00;148.25
Jan 3, 2023 9:30 PM;Jan 3, 2023 9:45 PM;13,346.25;6,405.00;251.25
Jan 3, 2023 9:45 PM;Jan 3, 2023 10:00 PM;13,203.25;6,225.75;386.50
Jan 3, 2023 10:00 PM;Jan 3, 2023 10:15 PM;13,163.75;6,183.25;199.25
Jan 3, 2023 10:15 PM;Jan 3, 2023 10:30 PM;12,994.25;5,889.50;150.50
Jan 3, 2023 10:30 PM;Jan 3, 2023 10:45 PM;12,752.50;5,532.50;149.00
Jan 3, 2023 10:45 PM;Jan 3, 2023 11:00 PM;12,539.25;5,233.25;397.75
Jan 3, 2023 11:00 PM;Jan 3, 2023 11:15 PM;12,350.50;4,950.00;292.25
Jan 3, 2023 11:15 PM;Jan 3, 2023 11:30 PM;12,102.75;4,519.50;205.25
Jan 3, 2023 11:30 PM;Jan 3, 2023 11:45 PM;12,027.00;4,312.50;394.00
Jan 3, 2023 11:45 PM;Jan 4, 2023 12:00 AM;11,844.25;3,987.00;457.25
Jan 4, 2023 12:00 AM;Jan 4, 2023 12:15 AM;11,734.25;3,697.50;840.75
Jan 4, 2023 12:15 AM;Jan 4, 2023 12:30 AM;11,671.75;3,548.75;922.25
Jan 4, 2023 12:30 AM;Jan 4, 2023 12:45 AM;11,429.00;3,218.75;932.75
Jan 4, 2023 12:45 AM;Jan 4, 2023 1:00 AM;11,393.25;3,118.75;1,039.00
Jan 4, 2023 1:00 AM;Jan 4, 2023 1:15 AM;11,262.00;2,765.50;922.25
Jan 4, 2023 1:15 AM;Jan 4, 2023 1:30 AM;11,197.00;2,511.00;1,097.25
Jan 4, 2023 1:30 AM;Jan 4, 2023 1:45 AM;11,195.00;2,435.75;1,187.75
Jan 4, 2023 1:45 AM;Jan 4, 2023 2:00 AM;11,170.75;2,372.25;1,293.25
Jan 4, 2023 2:00 AM;Jan 4, 2023 2:15 AM;11,084.00;2,260.25;1,362.75
Jan 4, 2023 2:15 AM;Jan 4, 2023 2:30 AM;11,074.00;2,208.50;1,557.75
Jan 4, 2023 2:30 AM;Jan 4, 2023 2:45 AM;11,105.75;2,239.50;1,579.75
Jan 4, 2023 2:45 AM;Jan 4, 2023 3:00 AM;11,099.25;2,316.25;1,569.75
Jan 4, 2023 3:00 AM;Jan 4, 2023 3:15 AM;11,161.25;2,686.25;1,599.00
Jan 4, 2023 3:15 AM;Jan 4, 2023 3:30 AM;11,272.75;2,710.25;1,847.00
Jan 4, 2023 3:30 AM;Jan 4, 2023 3:45 AM;11,372.00;2,767.25;1,837.75
Jan 4, 2023 3:45 AM;Jan 4, 2023 4:00 AM;11,462.75;2,918.00;1,831.00
Jan 4, 2023 4:00 AM;Jan 4, 2023 4:15 AM;11,622.00;3,130.75;1,849.25
Jan 4, 2023 4:15 AM;Jan 4, 2023 4:30 AM;11,703.00;3,014.00;1,875.25
Jan 4, 2023 4:30 AM;Jan 4, 2023 4:45 AM;11,796.00;2,953.00;1,901.75
Jan 4, 2023 4:45 AM;Jan 4, 2023 5:00 AM;11,923.00;2,959.25;1,887.75
Jan 4, 2023 5:00 AM;Jan 4, 2023 5:15 AM;12,216.50;2,733.75;1,924.00
Jan 4, 2023 5:15 AM;Jan 4, 2023 5:30 AM;12,270.75;2,624.50;1,761.75
Jan 4, 2023 5:30 AM;Jan 4, 2023 5:45 AM;12,505.75;2,615.75;1,648.50
Jan 4, 2023 5:45 AM;Jan 4, 2023 6:00 AM;12,869.50;2,571.00;1,613.00
Jan 4, 2023 6:00 AM;Jan 4, 2023 6:15 AM;13,522.00;2,598.75;1,295.50
Jan 4, 2023 6:15 AM;Jan 4, 2023 6:30 AM;13,847.25;2,417.25;1,049.50
Jan 4, 2023 6:30 AM;Jan 4, 2023 6:45 AM;14,091.50;2,518.75;924.75
Jan 4, 2023 6:45 AM;Jan 4, 2023 7:00 AM;14,381.75;2,673.75;761.75
Jan 4, 2023 7:00 AM;Jan 4, 2023 7:15 AM;14,669.00;2,804.75;590.50
Jan 4, 2023 7:15 AM;Jan 4, 2023 7:30 AM;14,938.75;3,027.00;461.25
Jan 4, 2023 7:30 AM;Jan 4, 2023 7:45 AM;15,138.00;3,224.25;383.00
Jan 4, 2023 7:45 AM;Jan 4, 2023 8:00 AM;15,385.00;3,441.25;353.25
Jan 4, 2023 8:00 AM;Jan 4, 2023 8:15 AM;15,651.50;3,685.25;165.75
Jan 4, 2023 8:15 AM;Jan 4, 2023 8:30 AM;15,784.75;3,760.25;114.75
Jan 4, 2023 8:30 AM;Jan 4, 2023 8:45 AM;15,875.00;3,757.75;148.75
Jan 4, 2023 8:45 AM;Jan 4, 2023 9:00 AM;15,861.00;3,693.50;215.00
Jan 4, 2023 9:00 AM;Jan 4, 2023 9:15 AM;15,873.25;3,650.00;132.75
Jan 4, 2023 9:15 AM;Jan 4, 2023 9:30 AM;16,000.00;3,665.50;147.75
Jan 4, 2023 9:30 AM;Jan 4, 2023 9:45 AM;16,151.00;3,670.75;159.25
Jan 4, 2023 9:45 AM;Jan 4, 2023 10:00 AM;16,239.75;3,606.00;172.25
Jan 4, 2023 10:00 AM;Jan 4, 2023 10:15 AM;16,289.75;3,666.75;232.75
Jan 4, 2023 10:15 AM;Jan 4, 2023 10:30 AM;16,361.50;3,684.00;245.25
Jan 4, 2023 10:30 AM;Jan 4, 2023 10:45 AM;16,462.50;3,711.75;209.25
Jan 4, 2023 10:45 AM;Jan 4, 2023 11:00 AM;16,525.50;3,775.75;192.75
Jan 4, 2023 11:00 AM;Jan 4, 2023 11:15 AM;16,637.25;3,858.25;136.75
Jan 4, 2023 11:15 AM;Jan 4, 2023 11:30 AM;16,688.50;3,923.25;98.00
Jan 4, 2023 11:30 AM;Jan 4, 2023 11:45 AM;16,766.75;4,006.25;105.00
Jan 4, 2023 11:45 AM;Jan 4, 2023 12:00 PM;16,833.75;4,091.00;99.00
Jan 4, 2023 12:00 PM;Jan 4, 2023 12:15 PM;16,837.50;4,027.25;107.50
Jan 4, 2023 12:15 PM;Jan 4, 2023 12:30 PM;16,830.25;3,923.50;100.25
Jan 4, 2023 12:30 PM;Jan 4, 2023 12:45 PM;16,808.25;3,883.00;80.00
Jan 4, 2023 12:45 PM;Jan 4, 2023 1:00 PM;16,691.00;3,746.75;104.00
Jan 4, 2023 1:00 PM;Jan 4, 2023 1:15 PM;16,632.75;3,674.50;108.00
Jan 4, 2023 1:15 PM;Jan 4, 2023 1:30 PM;16,627.50;3,650.25;91.75
Jan 4, 2023 1:30 PM;Jan 4, 2023 1:45 PM;16,488.50;3,550.00;87.00
Jan 4, 2023 1:45 PM;Jan 4, 2023 2:00 PM;16,268.00;3,425.00;124.00
Jan 4, 2023 2:00 PM;Jan 4, 2023 2:15 PM;16,239.75;3,446.25;237.75
Jan 4, 2023 2:15 PM;Jan 4, 2023 2:30 PM;16,269.00;3,514.75;161.25
Jan 4, 2023 2:30 PM;Jan 4, 2023 2:45 PM;16,313.00;3,582.75;143.00
Jan 4, 2023 2:45 PM;Jan 4, 2023 3:00 PM;16,302.75;3,620.25;163.75
Jan 4, 2023 3:00 PM;Jan 4, 2023 3:15 PM;16,183.00;3,542.50;182.50
Jan 4, 2023 3:15 PM;Jan 4, 2023 3:30 PM;16,144.25;3,560.50;153.75
Jan 4, 2023 3:30 PM;Jan 4, 2023 3:45 PM;16,109.75;3,579.75;145.75
Jan 4, 2023 3:45 PM;Jan 4, 2023 4:00 PM;16,070.00;3,599.50;91.25
Jan 4, 2023 4:00 PM;Jan 4, 2023 4:15 PM;16,031.25;3,634.50;73.50
Jan 4, 2023 4:15 PM;Jan 4, 2023 4:30 PM;16,093.25;3,798.50;42.75
Jan 4, 2023 4:30 PM;Jan 4, 2023 4:45 PM;16,209.25;3,928.50;33.75
Jan 4, 2023 4:45 PM;Jan 4, 2023 5:00 PM;16,328.75;4,010.75;64.00
Jan 4, 2023 5:00 PM;Jan 4, 2023 5:15 PM;16,509.25;4,166.50;27.25
Jan 4, 2023 5:15 PM;Jan 4, 2023 5:30 PM;16,655.00;4,186.75;42.75
Jan 4, 2023 5:30 PM;Jan 4, 2023 5:45 PM;16,700.75;4,206.25;54.50
Jan 4, 2023 5:45 PM;Jan 4, 2023 6:00 PM;16,741.75;4,273.25;39.00
Jan 4, 2023 6:00 PM;Jan 4, 2023 6:15 PM;16,691.00;4,233.00;103.00
Jan 4, 2023 6:15 PM;Jan 4, 2023 6:30 PM;16,614.00;4,247.00;112.25
Jan 4, 2023 6:30 PM;Jan 4, 2023 6:45 PM;16,542.50;4,124.75;82.00
Jan 4, 2023 6:45 PM;Jan 4, 2023 7:00 PM;16,354.75;3,970.25;115.50
Jan 4, 2023 7:00 PM;Jan 4, 2023 7:15 PM;16,305.25;3,920.50;192.75
Jan 4, 2023 7:15 PM;Jan 4, 2023 7:30 PM;16,104.75;3,714.75;245.50
Jan 4, 2023 7:30 PM;Jan 4, 2023 7:45 PM;15,964.50;3,563.75;253.25
Jan 4, 2023 7:45 PM;Jan 4, 2023 8:00 PM;15,805.00;3,437.25;403.75
Jan 4, 2023 8:00 PM;Jan 4, 2023 8:15 PM;15,556.00;3,223.50;362.00
Jan 4, 2023 8:15 PM;Jan 4, 2023 8:30 PM;15,268.75;2,905.00;395.25
Jan 4, 2023 8:30 PM;Jan 4, 2023 8:45 PM;14,987.75;2,670.00;581.00
Jan 4, 2023 8:45 PM;Jan 4, 2023 9:00 PM;14,745.25;2,460.50;745.25
Jan 4, 2023 9:00 PM;Jan 4, 2023 9:15 PM;14,634.00;2,309.75;812.25
Jan 4, 2023 9:15 PM;Jan 4, 2023 9:30 PM;14,452.00;2,149.75;881.50
Jan 4, 2023 9:30 PM;Jan 4, 2023 9:45 PM;14,253.50;1,925.50;1,135.25
Jan 4, 2023 9:45 PM;Jan 4, 2023 10:00 PM;14,108.75;1,823.25;1,322.75
Jan 4, 2023 10:00 PM;Jan 4, 2023 10:15 PM;13,925.50;1,956.50;933.75
Jan 4, 2023 10:15 PM;Jan 4, 2023 10:30 PM;13,800.25;1,805.00;1,073.00
Jan 4, 2023 10:30 PM;Jan 4, 2023 10:45 PM;13,637.50;1,605.00;1,368.75
Jan 4, 2023 10:45 PM;Jan 4, 2023 11:00 PM;13,413.50;1,408.25;1,664.50
Jan 4, 2023 11:00 PM;Jan 4, 2023 11:15 PM;13,172.50;1,267.75;1,400.00
Jan 4, 2023 11:15 PM;Jan 4, 2023 11:30 PM;13,022.25;1,232.00;1,586.75
Jan 4, 2023 11:30 PM;Jan 4, 2023 11:45 PM;12,877.25;1,205.25;1,768.50
Jan 4, 2023 11:45 PM;Jan 5, 2023 12:00 AM;12,544.75;960.25;1,848.75
Jan 5, 2023 12:00 AM;Jan 5, 2023 12:15 AM;11,975.25;1,064.75;1,661.00
Jan 5, 2023 12:15 AM;Jan 5, 2023 12:30 AM;11,796.75;1,281.00;1,612.25
Jan 5, 2023 12:30 AM;Jan 5, 2023 12:45 AM;11,649.00;1,410.75;1,600.75
Jan 5, 2023 12:45 AM;Jan 5, 2023 1:00 AM;11,482.50;1,437.00;1,615.00
Jan 5, 2023 1:00 AM;Jan 5, 2023 1:15 AM;11,322.00;1,289.75;1,505.25
Jan 5, 2023 1:15 AM;Jan 5, 2023 1:30 AM;11,248.00;1,167.50;1,624.75
Jan 5, 2023 1:30 AM;Jan 5, 2023 1:45 AM;11,128.50;1,085.50;1,633.50
Jan 5, 2023 1:45 AM;Jan 5, 2023 2:00 AM;11,102.75;1,158.50;1,672.25
Jan 5, 2023 2:00 AM;Jan 5, 2023 2:15 AM;11,178.00;1,363.50;1,767.75
Jan 5, 2023 2:15 AM;Jan 5, 2023 2:30 AM;11,166.50;1,367.50;1,788.25
Jan 5, 2023 2:30 AM;Jan 5, 2023 2:45 AM;11,252.50;1,286.75;1,941.75
Jan 5, 2023 2:45 AM;Jan 5, 2023 3:00 AM;11,265.50;1,323.50;1,953.75
Jan 5, 2023 3:00 AM;Jan 5, 2023 3:15 AM;11,300.50;1,487.75;1,942.50
Jan 5, 2023 3:15 AM;Jan 5, 2023 3:30 AM;11,287.25;1,468.00;1,946.00
Jan 5, 2023 3:30 AM;Jan 5, 2023 3:45 AM;11,306.75;1,443.50;2,003.75
Jan 5, 2023 3:45 AM;Jan 5, 2023 4:00 AM;11,358.00;1,533.00;1,996.00
Jan 5, 2023 4:00 AM;Jan 5, 2023 4:15 AM;11,466.50;1,512.50;1,924.75
Jan 5, 2023 4:15 AM;Jan 5, 2023 4:30 AM;11,509.50;1,354.00;1,833.25
Jan 5, 2023 4:30 AM;Jan 5, 2023 4:45 AM;11,608.50;1,320.75;1,852.75
Jan 5, 2023 4:45 AM;Jan 5, 2023 5:00 AM;11,748.25;1,359.50;1,804.25
Jan 5, 2023 5:00 AM;Jan 5, 2023 5:15 AM;11,881.50;1,197.25;1,622.75
Jan 5, 2023 5:15 AM;Jan 5, 2023 5:30 AM;11,981.75;1,219.25;1,525.75
Jan 5, 2023 5:30 AM;Jan 5, 2023 5:45 AM;12,133.50;1,430.25;1,125.75
Jan 5, 2023 5:45 AM;Jan 5, 2023 6:00 AM;12,432.00;1,716.00;953.25
Jan 5, 2023 6:00 AM;Jan 5, 2023 6:15 AM;12,862.25;2,199.50;727.25
Jan 5, 2023 6:15 AM;Jan 5, 2023 6:30 AM;13,149.00;2,370.75;465.25
Jan 5, 2023 6:30 AM;Jan 5, 2023 6:45 AM;13,424.50;2,633.75;338.00
Jan 5, 2023 6:45 AM;Jan 5, 2023 7:00 AM;13,751.50;2,993.75;220.50
Jan 5, 2023 7:00 AM;Jan 5, 2023 7:15 AM;14,423.25;3,735.25;421.75
Jan 5, 2023 7:15 AM;Jan 5, 2023 7:30 AM;14,682.00;3,967.75;332.75
Jan 5, 2023 7:30 AM;Jan 5, 2023 7:45 AM;14,922.50;4,199.00;219.50
Jan 5, 2023 7:45 AM;Jan 5, 2023 8:00 AM;15,116.25;4,502.25;134.00
Jan 5, 2023 8:00 AM;Jan 5, 2023 8:15 AM;15,377.50;4,755.50;181.75
Jan 5, 2023 8:15 AM;Jan 5, 2023 8:30 AM;15,251.00;4,818.75;39.50
Jan 5, 2023 8:30 AM;Jan 5, 2023 8:45 AM;15,251.75;5,063.00;16.25
Jan 5, 2023 8:45 AM;Jan 5, 2023 9:00 AM;15,332.25;5,348.75;12.50
Jan 5, 2023 9:00 AM;Jan 5, 2023 9:15 AM;15,450.00;5,406.50;7.75
Jan 5, 2023 9:15 AM;Jan 5, 2023 9:30 AM;15,472.75;5,532.25;7.25
Jan 5, 2023 9:30 AM;Jan 5, 2023 9:45 AM;15,446.25;5,663.75;23.25
Jan 5, 2023 9:45 AM;Jan 5, 2023 10:00 AM;15,483.00;5,790.25;12.00
Jan 5, 2023 10:00 AM;Jan 5, 2023 10:15 AM;15,519.00;5,965.00;6.25
Jan 5, 2023 10:15 AM;Jan 5, 2023 10:30 AM;15,574.75;5,989.75;5.50
Jan 5, 2023 10:30 AM;Jan 5, 2023 10:45 AM;15,564.00;5,972.00;4.50
Jan 5, 2023 10:45 AM;Jan 5, 2023 11:00 AM;15,651.00;6,053.00;5.25
Jan 5, 2023 11:00 AM;Jan 5, 2023 11:15 AM;15,808.25;6,199.50;13.00
Jan 5, 2023 11:15 AM;Jan 5, 2023 11:30 AM;15,888.00;6,260.75;36.00
Jan 5, 2023 11:30 AM;Jan 5, 2023 11:45 AM;16,035.50;6,480.25;21.25
Jan 5, 2023 11:45 AM;Jan 5, 2023 12:00 PM;16,019.50;6,571.75;20.75
Jan 5, 2023 12:00 PM;Jan 5, 2023 12:15 PM;16,060.50;6,615.00;22.75
Jan 5, 2023 12:15 PM;Jan 5, 2023 12:30 PM;16,035.25;6,722.75;16.00
Jan 5, 2023 12:30 PM;Jan 5, 2023 12:45 PM;15,997.00;6,928.75;20.50
Jan 5, 2023 12:45 PM;Jan 5, 2023 1:00 PM;15,958.25;7,087.50;9.00
Jan 5, 2023 1:00 PM;Jan 5, 2023 1:15 PM;15,824.50;7,141.00;19.00
Jan 5, 2023 1:15 PM;Jan 5, 2023 1:30 PM;15,651.00;7,307.25;26.00
Jan 5, 2023 1:30 PM;Jan 5, 2023 1:45 PM;15,460.25;7,533.00;21.25
Jan 5, 2023 1:45 PM;Jan 5, 2023 2:00 PM;15,270.25;7,671.50;7.25
Jan 5, 2023 2:00 PM;Jan 5, 2023 2:15 PM;15,200.75;7,946.00;55.50
Jan 5, 2023 2:15 PM;Jan 5, 2023 2:30 PM;15,207.25;8,282.25;60.25
Jan 5, 2023 2:30 PM;Jan 5, 2023 2:45 PM;15,199.25;8,651.25;26.50
Jan 5, 2023 2:45 PM;Jan 5, 2023 3:00 PM;15,135.75;8,925.50;24.75
Jan 5, 2023 3:00 PM;Jan 5, 2023 3:15 PM;15,130.00;9,266.25;90.25
Jan 5, 2023 3:15 PM;Jan 5, 2023 3:30 PM;14,958.50;9,424.75;89.00
Jan 5, 2023 3:30 PM;Jan 5, 2023 3:45 PM;14,865.75;9,728.00;60.50
Jan 5, 2023 3:45 PM;Jan 5, 2023 4:00 PM;14,781.00;9,965.50;34.25
Jan 5, 2023 4:00 PM;Jan 5, 2023 4:15 PM;14,838.25;10,277.25;91.75
Jan 5, 2023 4:15 PM;Jan 5, 2023 4:30 PM;14,900.00;10,584.00;50.25
Jan 5, 2023 4:30 PM;Jan 5, 2023 4:45 PM;15,022.00;10,897.00;63.75
Jan 5, 2023 4:45 PM;Jan 5, 2023 5:00 PM;15,138.25;11,143.00;41.00
Jan 5, 2023 5:00 PM;Jan 5, 2023 5:15 PM;15,338.00;11,476.25;29.00
Jan 5, 2023 5:15 PM;Jan 5, 2023 5:30 PM;15,487.25;11,681.00;9.50
Jan 5, 2023 5:30 PM;Jan 5, 2023 5:45 PM;15,541.75;11,783.00;18.50
Jan 5, 2023 5:45 PM;Jan 5, 2023 6:00 PM;15,573.00;11,883.50;37.75
Jan 5, 2023 6:00 PM;Jan 5, 2023 6:15 PM;15,519.50;11,960.25;10.75
Jan 5, 2023 6:15 PM;Jan 5, 2023 6:30 PM;15,436.25;11,986.25;13.25
Jan 5, 2023 6:30 PM;Jan 5, 2023 6:45 PM;15,365.00;12,011.75;12.75
Jan 5, 2023 6:45 PM;Jan 5, 2023 7:00 PM;15,295.50;11,989.00;9.50
Jan 5, 2023 7:00 PM;Jan 5, 2023 7:15 PM;15,114.75;11,815.50;37.75
Jan 5, 2023 7:15 PM;Jan 5, 2023 7:30 PM;14,951.75;11,657.75;19.25
Jan 5, 2023 7:30 PM;Jan 5, 2023 7:45 PM;14,790.75;11,520.00;12.50
Jan 5, 2023 7:45 PM;Jan 5, 2023 8:00 PM;14,599.50;11,332.50;12.25
Jan 5, 2023 8:00 PM;Jan 5, 2023 8:15 PM;14,395.50;11,118.50;39.00
Jan 5, 2023 8:15 PM;Jan 5, 2023 8:30 PM;14,190.75;10,995.75;27.00
Jan 5, 2023 8:30 PM;Jan 5, 2023 8:45 PM;13,912.75;10,771.50;1.25
Jan 5, 2023 8:45 PM;Jan 5, 2023 9:00 PM;13,691.75;10,530.25;13.00
Jan 5, 2023 9:00 PM;Jan 5, 2023 9:15 PM;13,471.75;10,267.00;45.00
Jan 5, 2023 9:15 PM;Jan 5, 2023 9:30 PM;13,256.25;10,050.50;16.50
Jan 5, 2023 9:30 PM;Jan 5, 2023 9:45 PM;13,073.75;9,795.50;17.25
Jan 5, 2023 9:45 PM;Jan 5, 2023 10:00 PM;12,853.75;9,489.50;42.75
Jan 5, 2023 10:00 PM;Jan 5, 2023 10:15 PM;12,761.25;9,285.00;57.50
Jan 5, 2023 10:15 PM;Jan 5, 2023 10:30 PM;12,563.75;9,063.00;59.50
Jan 5, 2023 10:30 PM;Jan 5, 2023 10:45 PM;12,357.50;8,802.25;63.25
Jan 5, 2023 10:45 PM;Jan 5, 2023 11:00 PM;12,159.50;8,540.25;206.25
Jan 5, 2023 11:00 PM;Jan 5, 2023 11:15 PM;11,838.00;8,155.75;156.50
Jan 5, 2023 11:15 PM;Jan 5, 2023 11:30 PM;11,681.00;7,966.50;237.75
Jan 5, 2023 11:30 PM;Jan 5, 2023 11:45 PM;11,608.50;7,841.50;417.00
Jan 5, 2023 11:45 PM;Jan 6, 2023 12:00 AM;11,458.75;7,623.75;793.25
Jan 6, 2023 12:00 AM;Jan 6, 2023 12:15 AM;11,221.25;7,247.25;231.50
Jan 6, 2023 12:15 AM;Jan 6, 2023 12:30 AM;11,061.75;6,970.50;288.00
Jan 6, 2023 12:30 AM;Jan 6, 2023 12:45 AM;10,898.00;6,691.50;331.00
Jan 6, 2023 12:45 AM;Jan 6, 2023 1:00 AM;10,788.00;6,460.50;468.25
Jan 6, 2023 1:00 AM;Jan 6, 2023 1:15 AM;10,578.25;6,163.25;279.25
Jan 6, 2023 1:15 AM;Jan 6, 2023 1:30 AM;10,499.75;5,996.00;498.75
Jan 6, 2023 1:30 AM;Jan 6, 2023 1:45 AM;10,527.00;5,896.75;835.50
Jan 6, 2023 1:45 AM;Jan 6, 2023 2:00 AM;10,497.50;5,750.00;1,036.75
Jan 6, 2023 2:00 AM;Jan 6, 2023 2:15 AM;10,429.25;5,513.25;794.50
Jan 6, 2023 2:15 AM;Jan 6, 2023 2:30 AM;10,382.00;5,356.00;1,065.00
Jan 6, 2023 2:30 AM;Jan 6, 2023 2:45 AM;10,399.00;5,199.25;1,238.00
Jan 6, 2023 2:45 AM;Jan 6, 2023 3:00 AM;10,381.50;5,033.00;1,303.50
Jan 6, 2023 3:00 AM;Jan 6, 2023 3:15 AM;10,467.25;4,969.00;1,556.00
Jan 6, 2023 3:15 AM;Jan 6, 2023 3:30 AM;10,558.25;4,962.00;1,726.75
Jan 6, 2023 3:30 AM;Jan 6, 2023 3:45 AM;10,663.50;4,948.25;1,786.50
Jan 6, 2023 3:45 AM;Jan 6, 2023 4:00 AM;10,711.00;4,837.50;1,795.75
Jan 6, 2023 4:00 AM;Jan 6, 2023 4:15 AM;10,815.50;4,841.25;1,889.00
Jan 6, 2023 4:15 AM;Jan 6, 2023 4:30 AM;10,920.75;4,785.00;1,922.25
Jan 6, 2023 4:30 AM;Jan 6, 2023 4:45 AM;11,034.75;4,701.00;1,945.75
Jan 6, 2023 4:45 AM;Jan 6, 2023 5:00 AM;11,123.00;4,667.00;1,935.00
Jan 6, 2023 5:00 AM;Jan 6, 2023 5:15 AM;11,327.00;4,739.00;1,864.50
Jan 6, 2023 5:15 AM;Jan 6, 2023 5:30 AM;11,392.50;4,694.75;1,900.00
Jan 6, 2023 5:30 AM;Jan 6, 2023 5:45 AM;11,507.00;4,694.25;1,821.75
Jan 6, 2023 5:45 AM;Jan 6, 2023 6:00 AM;11,736.00;4,730.00;1,825.00
Jan 6, 2023 6:00 AM;Jan 6, 2023 6:15 AM;12,118.75;5,036.00;1,418.25
Jan 6, 2023 6:15 AM;Jan 6, 2023 6:30 AM;12,474.25;5,272.75;1,026.25
Jan 6, 2023 6:30 AM;Jan 6, 2023 6:45 AM;12,581.50;5,276.75;712.75
Jan 6, 2023 6:45 AM;Jan 6, 2023 7:00 AM;12,837.75;5,457.75;615.00
Jan 6, 2023 7:00 AM;Jan 6, 2023 7:15 AM;13,136.50;5,759.75;479.50
Jan 6, 2023 7:15 AM;Jan 6, 2023 7:30 AM;13,368.00;5,863.00;301.75
Jan 6, 2023 7:30 AM;Jan 6, 2023 7:45 AM;13,554.50;5,895.00;158.00
Jan 6, 2023 7:45 AM;Jan 6, 2023 8:00 AM;13,759.25;5,974.50;89.00
Jan 6, 2023 8:00 AM;Jan 6, 2023 8:15 AM;13,935.00;6,092.75;92.50
Jan 6, 2023 8:15 AM;Jan 6, 2023 8:30 AM;14,073.25;6,128.25;63.50
Jan 6, 2023 8:30 AM;Jan 6, 2023 8:45 AM;14,183.50;6,019.00;59.50
Jan 6, 2023 8:45 AM;Jan 6, 2023 9:00 AM;14,312.00;5,921.00;184.75
Jan 6, 2023 9:00 AM;Jan 6, 2023 9:15 AM;14,454.75;5,878.50;163.25
Jan 6, 2023 9:15 AM;Jan 6, 2023 9:30 AM;14,481.25;5,790.25;206.75
Jan 6, 2023 9:30 AM;Jan 6, 2023 9:45 AM;14,575.25;5,708.75;225.25
Jan 6, 2023 9:45 AM;Jan 6, 2023 10:00 AM;14,684.00;5,579.00;243.75
Jan 6, 2023 10:00 AM;Jan 6, 2023 10:15 AM;14,831.00;5,396.25;277.75
Jan 6, 2023 10:15 AM;Jan 6, 2023 10:30 AM;14,983.75;5,445.50;295.00
Jan 6, 2023 10:30 AM;Jan 6, 2023 10:45 AM;15,068.50;5,485.25;315.25
Jan 6, 2023 10:45 AM;Jan 6, 2023 11:00 AM;15,093.50;5,428.50;404.50
Jan 6, 2023 11:00 AM;Jan 6, 2023 11:15 AM;15,278.50;5,352.00;352.75
Jan 6, 2023 11:15 AM;Jan 6, 2023 11:30 AM;15,348.00;5,317.25;335.50
Jan 6, 2023 11:30 AM;Jan 6, 2023 11:45 AM;15,354.75;5,203.75;313.00
Jan 6, 2023 11:45 AM;Jan 6, 2023 12:00 PM;15,326.00;5,015.00;333.25
Jan 6, 2023 12:00 PM;Jan 6, 2023 12:15 PM;15,396.00;5,181.50;263.00
Jan 6, 2023 12:15 PM;Jan 6, 2023 12:30 PM;15,346.25;5,155.00;242.50
Jan 6, 2023 12:30 PM;Jan 6, 2023 12:45 PM;15,326.50;5,036.75;304.75
Jan 6, 2023 12:45 PM;Jan 6, 2023 1:00 PM;15,151.00;4,810.25;389.50
Jan 6, 2023 1:00 PM;Jan 6, 2023 1:15 PM;15,078.75;4,760.50;444.00
Jan 6, 2023 1:15 PM;Jan 6, 2023 1:30 PM;14,970.75;4,764.00;492.50
Jan 6, 2023 1:30 PM;Jan 6, 2023 1:45 PM;14,847.00;4,819.75;396.00
Jan 6, 2023 1:45 PM;Jan 6, 2023 2:00 PM;14,664.25;4,979.50;403.25
Jan 6, 2023 2:00 PM;Jan 6, 2023 2:15 PM;14,688.75;5,381.25;475.00
Jan 6, 2023 2:15 PM;Jan 6, 2023 2:30 PM;14,625.50;5,623.00;321.00
Jan 6, 2023 2:30 PM;Jan 6, 2023 2:45 PM;14,567.75;5,826.00;279.50
Jan 6, 2023 2:45 PM;Jan 6, 2023 3:00 PM;14,503.00;6,120.00;134.75
Jan 6, 2023 3:00 PM;Jan 6, 2023 3:15 PM;14,419.25;6,332.75;240.75
Jan 6, 2023 3:15 PM;Jan 6, 2023 3:30 PM;14,341.50;6,584.25;83.25
Jan 6, 2023 3:30 PM;Jan 6, 2023 3:45 PM;14,298.75;6,861.00;119.75
Jan 6, 2023 3:45 PM;Jan 6, 2023 4:00 PM;14,257.00;7,107.00;102.75
Jan 6, 2023 4:00 PM;Jan 6, 2023 4:15 PM;14,381.25;7,352.25;66.50
Jan 6, 2023 4:15 PM;Jan 6, 2023 4:30 PM;14,408.25;7,625.50;16.25
Jan 6, 2023 4:30 PM;Jan 6, 2023 4:45 PM;14,484.00;7,853.75;42.75
Jan 6, 2023 4:45 PM;Jan 6, 2023 5:00 PM;14,564.25;8,095.00;32.25
Jan 6, 2023 5:00 PM;Jan 6, 2023 5:15 PM;14,753.50;8,338.25;6.50
Jan 6, 2023 5:15 PM;Jan 6, 2023 5:30 PM;14,878.50;8,432.50;16.25
Jan 6, 2023 5:30 PM;Jan 6, 2023 5:45 PM;14,988.50;8,556.25;16.25
